"item_name","user_name","hours","user_id","item_id","rating"
"Age of Empires II HD Edition",72978546,8.2,1536,6,0.46969696969697
"Age of Empires II HD Edition",131940023,56,3554,6,0.868686868686869
"Age of Empires II HD Edition",76767,13.1,2,6,0.646464646464646
"Age of Empires II HD Edition",100741663,0.9,2461,6,0.106060606060606
"Age of Empires II HD Edition",6928806,4.8,78,6,0.343434343434344
"Age of Empires II HD Edition",81579335,57,1787,6,0.873737373737374
"Age of Empires II HD Edition",116876958,6.1,3029,6,0.393939393939394
"Age of Empires II HD Edition",103649913,6.7,2563,6,0.409090909090909
"Age of Empires II HD Edition",86540,0.7,3,6,0.0808080808080808
"Age of Empires II HD Edition",62990992,12.7,1241,6,0.631313131313131
"Age of Empires II HD Edition",82352462,10.1,1813,6,0.54040404040404
"Age of Empires II HD Edition",90711776,2,2102,6,0.176767676767677
"Age of Empires II HD Edition",295204318,3.6,8278,6,0.277777777777778
"Age of Empires II HD Edition",7907686,0.7,92,6,0.0808080808080808
"Age of Empires II HD Edition",13190476,0.3,168,6,0.0353535353535354
"Age of Empires II HD Edition",48626533,51,822,6,0.858585858585859
"Age of Empires II HD Edition",40601456,492,634,6,0.994949494949496
"Age of Empires II HD Edition",268487512,96,7871,6,0.909090909090909
"Age of Empires II HD Edition",16154372,2.5,211,6,0.207070707070707
"Age of Empires II HD Edition",181693930,6.8,5367,6,0.419191919191919
"Age of Empires II HD Edition",86499586,3.5,1962,6,0.262626262626263
"Age of Empires II HD Edition",49050405,25,833,6,0.747474747474748
"Age of Empires II HD Edition",47384303,3.4,793,6,0.252525252525253
"Age of Empires II HD Edition",198346312,9.1,6027,6,0.505050505050505
"Age of Empires II HD Edition",50700418,22,886,6,0.727272727272727
"Age of Empires II HD Edition",177146016,35,5206,6,0.813131313131313
"Age of Empires II HD Edition",99077905,3.3,2408,6,0.247474747474748
"Age of Empires II HD Edition",120164786,5.2,3137,6,0.363636363636364
"Age of Empires II HD Edition",105243827,8,2622,6,0.459595959595959
"Age of Empires II HD Edition",249232725,2.4,7522,6,0.196969696969697
"Age of Empires II HD Edition",299211913,9.4,8404,6,0.52020202020202
"Age of Empires II HD Edition",127072755,5.2,3373,6,0.363636363636364
"Age of Empires II HD Edition",119187092,26,3098,6,0.757575757575758
"Age of Empires II HD Edition",70778973,4.9,1465,6,0.348484848484849
"Age of Empires II HD Edition",80550861,0.1,1762,6,0
"Age of Empires II HD Edition",196231194,9.7,5943,6,0.525252525252525
"Age of Empires II HD Edition",161659407,5.8,4625,6,0.383838383838384
"Age of Empires II HD Edition",92914917,1.7,2185,6,0.166666666666667
"Age of Empires II HD Edition",86055705,9.8,1940,6,0.53030303030303
"Age of Empires II HD Edition",68809194,2.9,1411,6,0.227272727272727
"Age of Empires II HD Edition",48666962,11.1,823,6,0.575757575757576
"Age of Empires II HD Edition",29239329,8.5,396,6,0.474747474747475
"Age of Empires II HD Edition",43684632,12.3,697,6,0.606060606060606
"Age of Empires II HD Edition",14962163,82,194,6,0.883838383838384
"Age of Empires II HD Edition",38049880,1.4,584,6,0.141414141414141
"Age of Empires II HD Edition",76892907,3,1656,6,0.242424242424243
"Age of Empires II HD Edition",209450381,41,6466,6,0.838383838383838
"Age of Empires II HD Edition",67729331,40,1384,6,0.828282828282828
"Age of Empires II HD Edition",63965791,10.2,1268,6,0.545454545454545
"Age of Empires II HD Edition",86041729,2.9,1939,6,0.227272727272727
"Age of Empires II HD Edition",135400225,23,3660,6,0.732323232323232
"Age of Empires II HD Edition",157391838,8.9,4446,6,0.484848484848485
"Age of Empires II HD Edition",174002551,9.1,5091,6,0.505050505050505
"Age of Empires II HD Edition",150789931,0.1,4208,6,0
"Age of Empires II HD Edition",84318201,11.6,1883,6,0.590909090909091
"Age of Empires II HD Edition",101878879,2.3,2506,6,0.191919191919192
"Age of Empires II HD Edition",94088853,27,2229,6,0.767676767676768
"Age of Empires II HD Edition",30246419,17.7,420,6,0.696969696969697
"Age of Empires II HD Edition",164761364,55,4739,6,0.863636363636364
"Age of Empires II HD Edition",44472980,37,720,6,0.818181818181818
"Age of Empires II HD Edition",136495026,0.1,3694,6,0
"Age of Empires II HD Edition",106980036,4.4,2686,6,0.318181818181818
"Age of Empires II HD Edition",127272741,4,3380,6,0.297979797979798
"Age of Empires II HD Edition",20772968,2.5,262,6,0.207070707070707
"Age of Empires II HD Edition",289918864,48,8177,6,0.853535353535354
"Age of Empires II HD Edition",192031349,38,5792,6,0.823232323232323
"Age of Empires II HD Edition",58297398,6.5,1091,6,0.398989898989899
"Age of Empires II HD Edition",33013552,0.2,472,6,0.0202020202020202
"Age of Empires II HD Edition",69009454,3.6,1415,6,0.277777777777778
"Age of Empires II HD Edition",54293428,3.6,966,6,0.277777777777778
"Age of Empires II HD Edition",127208680,18.3,3377,6,0.702020202020202
"Age of Empires II HD Edition",112626210,15.8,2879,6,0.681818181818182
"Age of Empires II HD Edition",49342564,89,842,6,0.893939393939394
"Age of Empires II HD Edition",108264287,34,2741,6,0.803030303030303
"Age of Empires II HD Edition",8259307,0.5,96,6,0.0555555555555556
"Age of Empires II HD Edition",42380987,346,670,6,0.984848484848486
"Age of Empires II HD Edition",182528494,15.5,5406,6,0.666666666666667
"Age of Empires II HD Edition",131348564,167,3536,6,0.944444444444445
"Age of Empires II HD Edition",180981964,33,5333,6,0.797979797979798
"Age of Empires II HD Edition",32126281,12.5,459,6,0.616161616161616
"Age of Empires II HD Edition",190074593,5.5,5723,6,0.373737373737374
"Age of Empires II HD Edition",77980915,14.3,1689,6,0.656565656565657
"Age of Empires II HD Edition",158828239,222,4492,6,0.964646464646465
"Age of Empires II HD Edition",68685708,1,1408,6,0.111111111111111
"Age of Empires II HD Edition",75240572,29,1609,6,0.772727272727273
"Age of Empires II HD Edition",205829374,141,6331,6,0.934343434343435
"Age of Empires II HD Edition",30519870,0.2,428,6,0.0202020202020202
"Age of Empires II HD Edition",210413509,173,6500,6,0.94949494949495
"Age of Empires II HD Edition",81170946,26,1779,6,0.757575757575758
"Age of Empires II HD Edition",177444568,6.6,5219,6,0.404040404040404
"Age of Empires II HD Edition",46785501,15,773,6,0.661616161616162
"Age of Empires II HD Edition",58907890,21,1118,6,0.712121212121212
"Age of Empires II HD Edition",90104676,12.4,2084,6,0.611111111111111
"Age of Empires II HD Edition",83671083,7.9,1858,6,0.449494949494949
"Age of Empires II HD Edition",145320311,17,4027,6,0.686868686868687
"Age of Empires II HD Edition",171726897,1.6,5009,6,0.156565656565657
"Age of Empires II HD Edition",114781347,29,2956,6,0.772727272727273
"Age of Empires II HD Edition",202618978,3.5,6209,6,0.262626262626263
"Age of Empires II HD Edition",154458931,11.1,4333,6,0.575757575757576
"Age of Empires II HD Edition",47271668,12.6,785,6,0.621212121212121
"Age of Empires II HD Edition",34919318,1.5,516,6,0.146464646464646
"Age of Empires II HD Edition",120106834,12.7,3132,6,0.631313131313131
"Age of Empires II HD Edition",92663477,4.3,2177,6,0.313131313131313
"Age of Empires II HD Edition",26762388,227,339,6,0.96969696969697
"Age of Empires II HD Edition",66650717,18.4,1359,6,0.707070707070707
"Age of Empires II HD Edition",224070533,2.4,6869,6,0.196969696969697
"Age of Empires II HD Edition",127311699,0.5,3381,6,0.0555555555555556
"Age of Empires II HD Edition",151331732,7.3,4230,6,0.439393939393939
"Age of Empires II HD Edition",65958466,34,1337,6,0.803030303030303
"Age of Empires II HD Edition",258363805,7.6,7734,6,0.444444444444444
"Age of Empires II HD Edition",10181060,0.5,120,6,0.0555555555555556
"Age of Empires II HD Edition",84054119,8.7,1877,6,0.47979797979798
"Age of Empires II HD Edition",80494893,94,1758,6,0.904040404040404
"Age of Empires II HD Edition",159152280,5,4508,6,0.358585858585859
"Age of Empires II HD Edition",74855005,17,1595,6,0.686868686868687
"Age of Empires II HD Edition",55426012,25,998,6,0.747474747474748
"Age of Empires II HD Edition",116564064,11.9,3021,6,0.595959595959596
"Age of Empires II HD Edition",92612763,4.6,2174,6,0.333333333333333
"Age of Empires II HD Edition",43360645,10.6,692,6,0.57070707070707
"Age of Empires II HD Edition",63157803,0.4,1246,6,0.0505050505050505
"Age of Empires II HD Edition",119236075,4.6,3102,6,0.333333333333333
"Age of Empires II HD Edition",130534025,4.1,3510,6,0.308080808080808
"Age of Empires II HD Edition",49893565,12.6,867,6,0.621212121212121
"Age of Empires II HD Edition",53091150,7.1,935,6,0.429292929292929
"Age of Empires II HD Edition",59205262,3.4,1132,6,0.252525252525253
"Age of Empires II HD Edition",58217836,4.5,1085,6,0.323232323232323
"Age of Empires II HD Edition",48386574,1.2,815,6,0.126262626262626
"Age of Empires II HD Edition",129478138,7.2,3468,6,0.434343434343434
"Age of Empires II HD Edition",101142088,10.4,2475,6,0.56060606060606
"Age of Empires II HD Edition",120696775,15.7,3156,6,0.676767676767677
"Age of Empires II HD Edition",138329382,8.1,3755,6,0.464646464646464
"Age of Empires II HD Edition",139673932,10.2,3814,6,0.545454545454545
"Age of Empires II HD Edition",88525821,21,2033,6,0.712121212121212
"Age of Empires II HD Edition",298950,1.2,6,6,0.126262626262626
"Age of Empires II HD Edition",205965436,0.7,6337,6,0.0808080808080808
"Age of Empires II HD Edition",95037089,4.9,2269,6,0.348484848484849
"Age of Empires II HD Edition",285882402,5.7,8119,6,0.378787878787879
"Age of Empires II HD Edition",126098408,107,3337,6,0.924242424242425
"Age of Empires II HD Edition",84883272,7.9,1906,6,0.449494949494949
"Age of Empires II HD Edition",130475480,106,3509,6,0.91919191919192
"Age of Empires II HD Edition",40212239,11.1,629,6,0.575757575757576
"Age of Empires II HD Edition",87341384,44,1992,6,0.843434343434344
"Age of Empires II HD Edition",139013624,176,3791,6,0.954545454545455
"Age of Empires II HD Edition",303129589,1.1,8528,6,0.121212121212121
"Age of Empires II HD Edition",104870123,44,2610,6,0.843434343434344
"Age of Empires II HD Edition",86733992,0.5,1972,6,0.0555555555555556
"Age of Empires III Complete Collection",50700418,1,886,7,0.292682926829268
"Age of Empires III Complete Collection",69009454,0.6,1415,7,0.146341463414634
"Age of Empires III Complete Collection",81170946,17.7,1779,7,0.75609756097561
"Age of Empires III Complete Collection",67492611,0.7,1374,7,0.195121951219512
"Age of Empires III Complete Collection",49342564,8.9,842,7,0.646341463414634
"Age of Empires III Complete Collection",293463755,0.1,8233,7,0
"Age of Empires III Complete Collection",27403206,2.7,358,7,0.402439024390244
"Age of Empires III Complete Collection",80351692,36,1753,7,0.865853658536586
"Age of Empires III Complete Collection",144679568,7.2,3998,7,0.634146341463415
"Age of Empires III Complete Collection",9128105,2.2,106,7,0.378048780487805
"Age of Empires III Complete Collection",58297398,34,1091,7,0.853658536585366
"Age of Empires III Complete Collection",162288536,176,4644,7,1
"Age of Empires III Complete Collection",147602462,18.6,4106,7,0.76829268292683
"Age of Empires III Complete Collection",242523654,1,7337,7,0.292682926829268
"Age of Empires III Complete Collection",62990992,3.3,1241,7,0.475609756097561
"Age of Empires III Complete Collection",127072755,0.2,3373,7,0.0487804878048781
"Age of Empires III Complete Collection",34919318,3.4,516,7,0.487804878048781
"Age of Empires III Complete Collection",93341815,23,2209,7,0.804878048780488
"Age of Empires III Complete Collection",42849279,7,681,7,0.621951219512195
"Age of Empires III Complete Collection",75368808,54,1615,7,0.914634146341464
"Age of Empires III Complete Collection",114030647,0.2,2932,7,0.0487804878048781
"Age of Empires III Complete Collection",10599862,1.7,129,7,0.365853658536585
"Age of Empires III Complete Collection",21061921,0.7,264,7,0.195121951219512
"Age of Empires III Complete Collection",73835640,3.1,1571,7,0.439024390243902
"Age of Empires III Complete Collection",122551425,4.9,3221,7,0.548780487804878
"Age of Empires III Complete Collection",154230723,0.2,4321,7,0.0487804878048781
"Age of Empires III Complete Collection",11161178,0.2,139,7,0.0487804878048781
"Age of Empires III Complete Collection",77214425,21,1666,7,0.780487804878049
"Age of Empires III Complete Collection",159248043,0.2,4512,7,0.0487804878048781
"Age of Empires III Complete Collection",130475480,0.8,3509,7,0.24390243902439
"Age of Empires III Complete Collection",122026623,4.3,3201,7,0.524390243902439
"Age of Empires III Complete Collection",105243827,1.2,2622,7,0.329268292682927
"Age of Empires III Complete Collection",96282673,0.1,2324,7,0
"Age of Empires III Complete Collection",211191233,0.6,6523,7,0.146341463414634
"Age of Empires III Complete Collection",103445207,108,2554,7,0.975609756097561
"Age of Empires III Complete Collection",210413509,49,6500,7,0.878048780487805
"Age of Empires III Complete Collection",123696203,16.8,3256,7,0.707317073170732
"Age of Empires III Complete Collection",10181060,14,120,7,0.682926829268293
"Age of Empires III Complete Collection",224070533,0.7,6869,7,0.195121951219512
"Age of Empires III Complete Collection",76892907,5.9,1656,7,0.597560975609756
"Age of Empires III Complete Collection",164820245,5.3,4742,7,0.573170731707317
"Age of Empires III Complete Collection",17530772,0.6,224,7,0.146341463414634
"Age of Empires III Complete Collection",54293428,0.4,966,7,0.109756097560976
"Age of Empires III Complete Collection",31849177,0.1,454,7,0
"Age of Empires III Complete Collection",120106834,0.8,3132,7,0.24390243902439
"Age of Empires III Complete Collection",42099265,111,663,7,0.987804878048781
"Age of Empires III Complete Collection",84513749,0.5,1892,7,0.121951219512195
"Age of Empires III Complete Collection",43360645,2.4,692,7,0.390243902439024
"Age of Empires III Complete Collection",57103808,6.2,1050,7,0.609756097560976
"Age of Empires III Complete Collection",36557643,2.8,553,7,0.426829268292683
"Age of Empires III Complete Collection",56038151,1.6,1024,7,0.353658536585366
"Age of Empires III Complete Collection",177444568,4.3,5219,7,0.524390243902439
"Age of Empires III Complete Collection",72207742,103,1516,7,0.963414634146342
"Age of Empires III Complete Collection",86732465,1,1971,7,0.292682926829268
"Age of Empires III Complete Collection",64787956,0.8,1297,7,0.24390243902439
"Age of Empires III Complete Collection",111130695,3.6,2836,7,0.5
"Age of Empires III Complete Collection",46637811,21,771,7,0.780487804878049
"Age of Empires III Complete Collection",149505485,67,4162,7,0.926829268292683
"Age of Empires III Complete Collection",216785107,28,6701,7,0.829268292682927
"Age of Empires III Complete Collection",19085114,29,241,7,0.841463414634147
"Age of Empires III Complete Collection",105277989,17.2,2625,7,0.731707317073171
"Age of Empires III Complete Collection",40212239,4,629,7,0.51219512195122
"Age of Empires III Complete Collection",83497449,24,1850,7,0.817073170731708
"Age of Empires III Complete Collection",298950,0.6,6,7,0.146341463414634
"Age of Empires III Complete Collection",49050405,84,833,7,0.951219512195122
"Age of Empires III Complete Collection",32126281,8.9,459,7,0.646341463414634
"Age of Empires III Complete Collection",205285563,3.1,6308,7,0.439024390243902
"Age of Empires III Complete Collection",27171538,12.2,354,7,0.670731707317073
"Age of Empires III Complete Collection",82020006,0.7,1800,7,0.195121951219512
"Age of Empires III Complete Collection",50744279,0.9,887,7,0.280487804878049
"Age of Empires III Complete Collection",65342306,16.8,1315,7,0.707317073170732
"Age of Empires III Complete Collection",107948398,51,2727,7,0.902439024390244
"Age of Empires III Complete Collection",120696775,15.3,3156,7,0.695121951219512
"Age of Empires III Complete Collection",86041729,3.1,1939,7,0.439024390243902
"Age of Empires III Complete Collection",7907686,2.7,92,7,0.402439024390244
"Age of Empires III Complete Collection",54826284,5.8,978,7,0.585365853658537
"Age of Empires III Complete Collection",51557405,4.9,906,7,0.548780487804878
"Age of Empires III Complete Collection",199628395,50,6077,7,0.890243902439025
"Age of Empires III Complete Collection",82174211,17.4,1806,7,0.74390243902439
"Age of Empires III Complete Collection",92393218,77,2161,7,0.939024390243903
"Age of Empires III Complete Collection",70778973,0.5,1465,7,0.121951219512195
"Age of Empires III Complete Collection",86733992,1.3,1972,7,0.341463414634146
"Age of Empires III Complete Collection",92250668,0.1,2156,7,0
"Alan Wake",183421285,3,5451,8,0.441860465116279
"Alan Wake",107417121,11.6,2708,8,0.802325581395349
"Alan Wake",12610800,3.7,162,8,0.534883720930233
"Alan Wake",88035166,1.9,2014,8,0.27906976744186
"Alan Wake",561758,7.2,10,8,0.63953488372093
"Alan Wake",134516625,2.4,3636,8,0.383720930232558
"Alan Wake",21535912,1.8,269,8,0.255813953488372
"Alan Wake",49350285,3.3,843,8,0.488372093023256
"Alan Wake",129211317,0.8,3454,8,0.162790697674419
"Alan Wake",92482012,10.5,2166,8,0.732558139534884
"Alan Wake",48798067,9.6,828,8,0.709302325581396
"Alan Wake",86182317,14.4,1944,8,0.86046511627907
"Alan Wake",38049880,7.7,584,8,0.674418604651163
"Alan Wake",81672131,0.7,1790,8,0.13953488372093
"Alan Wake",162068651,25,4640,8,0.94186046511628
"Alan Wake",116482142,11.1,3018,8,0.767441860465117
"Alan Wake",298950,0.4,6,8,0.0930232558139535
"Alan Wake",30061970,1.8,414,8,0.255813953488372
"Alan Wake",55367062,0.3,997,8,0.0813953488372093
"Alan Wake",97659219,1,2368,8,0.174418604651163
"Alan Wake",9128105,3.1,106,8,0.465116279069767
"Alan Wake",53091150,71,935,8,0.988372093023257
"Alan Wake",55755821,1.9,1012,8,0.27906976744186
"Alan Wake",42657809,3.4,677,8,0.511627906976744
"Alan Wake",99077905,431,2408,8,1
"Alan Wake",30440303,7.8,425,8,0.686046511627907
"Alan Wake",45617627,4.1,746,8,0.546511627906977
"Alan Wake",17530772,6,224,8,0.616279069767442
"Alan Wake",91807066,2.9,2135,8,0.430232558139535
"Alan Wake",65909415,14.5,1334,8,0.872093023255815
"Alan Wake",87694960,2.7,2001,8,0.418604651162791
"Alan Wake",30246419,9.2,420,8,0.697674418604652
"Alan Wake",95059220,1,2271,8,0.174418604651163
"Alan Wake",70398582,29,1451,8,0.965116279069768
"Alan Wake",94269421,4.6,2242,8,0.581395348837209
"Alan Wake",69009454,2.2,1415,8,0.348837209302326
"Alan Wake",975449,2.6,18,8,0.406976744186047
"Alan Wake",85366890,19.2,1922,8,0.918604651162791
"Alan Wake",30519870,1.9,428,8,0.27906976744186
"Alan Wake",13190476,15.5,168,8,0.883720930232559
"Alan Wake",35864169,1.9,540,8,0.27906976744186
"Alan Wake",94110492,3.1,2230,8,0.465116279069767
"Alan Wake",11149819,29,138,8,0.965116279069768
"Alan Wake",51557405,3.3,906,8,0.488372093023256
"Alan Wake",36404933,10.7,547,8,0.744186046511628
"Alan Wake",55426012,7.5,998,8,0.662790697674419
"Alan Wake",92593907,2,2171,8,0.337209302325581
"Alan Wake",87341384,11.4,1992,8,0.790697674418605
"Alan Wake",55975168,11.8,1021,8,0.813953488372094
"Alan Wake",60608576,3,1171,8,0.441860465116279
"Alan Wake",123625432,0.1,3252,8,0
"Alan Wake",44472980,2.2,720,8,0.348837209302326
